settlement_original,settlement,settlement_ascii_tensor,county,population,settlement_ascii_hier,population_share_country,county_population_total,population_share_in_county,settlement_ascii
Nádudvar,nádudvar,nadudvar,Hajdú-Bihar,8066.0,nadudvar,0.0007156515006101138,520550.0,0.01549514936125252,
Nagyhegyes,nagyhegyes,nagyhegyes,Hajdú-Bihar,2884.0,nagyhegyes,0.0002558813448747295,520550.0,0.005540293919892422,
Álmosd,álmosd,almosd,Hajdú-Bihar,1610.0,almosd,0.00014284638184754316,520550.0,0.003092882528095284,
Bagamér,bagamér,bagamer,Hajdú-Bihar,2350.0,bagamer,0.0002085024828209481,520550.0,0.00451445586399001,
Fülöp,fülöp,fulop,Hajdú-Bihar,1561.0,fulop,0.00013849888326957445,520550.0,0.002998751320718471,
Nyírábrány,nyírábrány,nyirabrany,Hajdú-Bihar,3581.0,nyirabrany,0.00031772229403481493,520550.0,0.006879262318701373,
Nyíracsád,nyíracsád,nyiracsad,Hajdú-Bihar,3611.0,nyiracsad,0.0003203840278580611,520550.0,0.006936893670156565,
Nyíradony,nyíradony,nyiradony,Hajdú-Bihar,7235.0,nyiradony,0.0006419214737061955,520550.0,0.013898760925943714,
Nyírmártonfalva,nyírmártonfalva,nyirmartonfalva,Hajdú-Bihar,1855.0,nyirmartonfalva,0.00016458387473738668,520550.0,0.0035635385649793487,
Újléta,újléta,ujleta,Hajdú-Bihar,1042.0,ujleta,9.245088812741613e-05,520550.0,0.002001728940543656,
Vámospércs,vámospércs,vamospercs,Hajdú-Bihar,5101.0,vamospercs,0.00045258347441261965,520550.0,0.009799250792431083,
Báránd,báránd,barand,Hajdú-Bihar,2234.0,barand,0.000198210445371063,520550.0,0.004291614638363269,
Bihardancsháza,bihardancsháza,bihardancshaza,Hajdú-Bihar,147.0,bihardancshaza,1.3042495733906114e-05,520550.0,0.00028239362213043894,
Biharnagybajom,biharnagybajom,biharnagybajom,Hajdú-Bihar,2355.0,biharnagybajom,0.00020894610512482245,520550.0,0.004524061089232543,
Bihartorda,bihartorda,bihartorda,Hajdú-Bihar,831.0,bihartorda,7.373002690391823e-05,520550.0,0.001596388435308808,
Földes,földes,foldes,Hajdú-Bihar,3618.0,foldes,0.0003210050990834852,520550.0,0.00695034098549611,
Kaba,kaba,kaba,Hajdú-Bihar,5191.0,kaba,0.0004605686758823581,520550.0,0.009972144846796658,
Nagyrábé,nagyrábé,nagyrabe,Hajdú-Bihar,1861.0,nagyrabe,0.0001651162215020359,520550.0,0.003575064835270387,
Püspökladány,püspökladány,puspokladany,Hajdú-Bihar,13121.0,puspokladany,0.0011641536498270893,520550.0,0.02520603208145231,
Sáp,sáp,sap,Hajdú-Bihar,770.0,sap,6.831783479665108e-05,520550.0,0.0014792046873499183,
Sárrétudvari,sárrétudvari,sarretudvari,Hajdú-Bihar,2659.0,sarretudvari,0.0002359183412003834,520550.0,0.005108058783978484,
Szerep,szerep,szerep,Hajdú-Bihar,1438.0,szerep,0.00012758577459426527,520550.0,0.0027624627797521854,
Tetétlen,tetétlen,tetetlen,Hajdú-Bihar,1236.0,tetetlen,0.0001096634335177412,520550.0,0.0023744116799538947,
Alattyán,alattyán,alattyan,Jász-Nagykun-Szolnok,2096.0,alattyan,0.00018596646978413073,353511.0,0.005929094144170903,
Jánoshida,jánoshida,janoshida,Jász-Nagykun-Szolnok,2414.0,janoshida,0.00021418084831053988,353511.0,0.006828641824441106,
Jászalsószentgyörgy,jászalsószentgyörgy,jaszalsoszentgyorgy,Jász-Nagykun-Szolnok,3122.0,jaszalsoszentgyorgy,0.0002769977665391489,353511.0,0.008831408357872881,
Jászapáti,jászapáti,jaszapati,Jász-Nagykun-Szolnok,8210.0,jaszapati,0.0007284278229616952,353511.0,0.02322417124219614,
Jászdózsa,jászdózsa,jaszdozsa,Jász-Nagykun-Szolnok,2036.0,jaszdozsa,0.00018064300213763843,353511.0,0.00575936816676143,
Jászivány,jászivány,jaszivany,Jász-Nagykun-Szolnok,375.0,jaszivany,3.3271672790576824e-05,353511.0,0.0010607873588092025,
Jászkisér,jászkisér,jaszkiser,Jász-Nagykun-Szolnok,4784.0,jaszkiser,0.0004244578203469854,353511.0,0.013532817932115266,
Jászladány,jászladány,jaszladany,Jász-Nagykun-Szolnok,5480.0,jaszladany,0.000486210045046296,353511.0,0.015501639270065147,
Jászszentandrás,jászszentandrás,jaszszentandras,Jász-Nagykun-Szolnok,2576.0,jaszszentandras,0.00022855421095606905,353511.0,0.007286901963446682,
Jászágó,jászágó,jaszago,Jász-Nagykun-Szolnok,686.0,jaszago,6.086498009156187e-05,353511.0,0.0019405336750483013,
Jászárokszállás,jászárokszállás,jaszarokszallas,Jász-Nagykun-Szolnok,7491.0,jaszarokszallas,0.0006646349356645626,353511.0,0.02119028827957263,
Jászberény,jászberény,jaszbereny,Jász-Nagykun-Szolnok,25844.0,jaszbereny,0.0022929949642657797,353511.0,0.07310663600284008,
Jászboldogháza,jászboldogháza,jaszboldoghaza,Jász-Nagykun-Szolnok,1609.0,jaszboldoghaza,0.0001427576573867683,353511.0,0.004551484960864018,
Jászfényszaru,jászfényszaru,jaszfenyszaru,Jász-Nagykun-Szolnok,5807.0,jaszfenyszaru,0.000515222943719679,353511.0,0.01642664584694677,
Jászjákóhalma,jászjákóhalma,jaszjakohalma,Jász-Nagykun-Szolnok,2786.0,jaszjakohalma,0.00024718634771879206,353511.0,0.007880942884379835,
Jásztelek,jásztelek,jasztelek,Jász-Nagykun-Szolnok,1545.0,jasztelek,0.0001370792918971765,353511.0,0.004370443918293915,
Pusztamonostor,pusztamonostor,pusztamonostor,Jász-Nagykun-Szolnok,1567.0,pusztamonostor,0.00013903123003422368,353511.0,0.004432676776677387,
Karcag,karcag,karcag,Jász-Nagykun-Szolnok,18270.0,karcag,0.0016209958983569028,353511.0,0.05168156012118435,
Kenderes,kenderes,kenderes,Jász-Nagykun-Szolnok,4027.0,kenderes,0.00035729340354040764,353511.0,0.011391441850465756,
Kisújszállás,kisújszállás,kisujszallas,Jász-Nagykun-Szolnok,9869.0,kisujszallas,0.0008756217033872071,353511.0,0.027917094517568054,
Kunmadaras,kunmadaras,kunmadaras,Jász-Nagykun-Szolnok,4908.0,kunmadaras,0.0004354596534830695,353511.0,0.013883584952094843,
Abádszalók,abádszalók,abadszalok,Jász-Nagykun-Szolnok,3799.0,abadszalok,0.0003370642264837369,353511.0,0.010746483136309761,
Kunhegyes,kunhegyes,kunhegyes,Jász-Nagykun-Szolnok,6829.0,kunhegyes,0.0006058993426315977,353511.0,0.019317644995488117,
Tiszabura,tiszabura,tiszabura,Jász-Nagykun-Szolnok,3120.0,tiszabura,0.00027682031761759916,353511.0,0.008825750825292565,
Tiszagyenda,tiszagyenda,tiszagyenda,Jász-Nagykun-Szolnok,925.0,tiszagyenda,8.207012621675617e-05,353511.0,0.002616608818396033,
Tiszaroff,tiszaroff,tiszaroff,Jász-Nagykun-Szolnok,1544.0,tiszaroff,0.00013699056743640163,353511.0,0.004367615152003757,
Tomajmonostora,tomajmonostora,tomajmonostora,Jász-Nagykun-Szolnok,719.0,tomajmonostora,6.379288729713263e-05,353511.0,0.002033882962623511,
Cibakháza,cibakháza,cibakhaza,Jász-Nagykun-Szolnok,3564.0,cibakhaza,0.0003162139782016421,353511.0,0.01008172305812266,
Csépa,csépa,csepa,Jász-Nagykun-Szolnok,1581.0,csepa,0.0001402733724850719,353511.0,0.004472279504739598,
Kunszentmárton,kunszentmárton,kunszentmarton,Jász-Nagykun-Szolnok,7159.0,kunszentmarton,0.0006351784146873052,353511.0,0.020251137871240214,
Nagyrév,nagyrév,nagyrev,Jász-Nagykun-Szolnok,593.0,nagyrev,5.261360523949882e-05,353511.0,0.0016774584100636189,
Öcsöd,öcsöd,ocsod,Jász-Nagykun-Szolnok,3018.0,ocsod,0.0002677704226185623,353511.0,0.008537216663696463,
Szelevény,szelevény,szeleveny,Jász-Nagykun-Szolnok,924.0,szeleveny,8.19814017559813e-05,353511.0,0.002613780052105875,
Tiszaföldvár,tiszaföldvár,tiszafoldvar,Jász-Nagykun-Szolnok,9901.0,tiszafoldvar,0.000878460886132003,353511.0,0.028007615038853104,
Tiszainoka,tiszainoka,tiszainoka,Jász-Nagykun-Szolnok,397.0,tiszainoka,3.5223610927624e-05,353511.0,0.0011230202171926757,
Tiszakürt,tiszakürt,tiszakurt,Jász-Nagykun-Szolnok,1239.0,tiszakurt,0.00010992960690006583,353511.0,0.0035048414335056054,
Tiszasas,tiszasas,tiszasas,Jász-Nagykun-Szolnok,985.0,tiszasas,8.739359386324846e-05,353511.0,0.0027863347958055054,
Kétpó,kétpó,ketpo,Jász-Nagykun-Szolnok,567.0,ketpo,5.030676925935216e-05,353511.0,0.0016039104865195142,
Mesterszállás,mesterszállás,mesterszallas,Jász-Nagykun-Szolnok,645.0,mesterszallas,5.722727719979214e-05,353511.0,0.0018245542571518284,
Túrkeve,túrkeve,turkeve,Jász-Nagykun-Szolnok,7789.0,turkeve,0.0006910748249754743,353511.0,0.022033260634039677,
Besenyszög,besenyszög,besenyszog,Jász-Nagykun-Szolnok,3107.0,besenyszog,0.00027566689962752584,353511.0,0.008788976863520512,
Csataszög,csataszög,csataszog,Jász-Nagykun-Szolnok,305.0,csataszog,2.7060960536335815e-05,353511.0,0.0008627737184981514,
Hunyadfalva,hunyadfalva,hunyadfalva,Jász-Nagykun-Szolnok,166.0,hunyadfalva,1.4728260488628674e-05,353511.0,0.000469575204166207,
Rákóczifalva,rákóczifalva,rakoczifalva,Jász-Nagykun-Szolnok,5020.0,rakoczifalva,0.0004453967930898551,353511.0,0.014200406776592525,
Rákócziújfalu,rákócziújfalu,rakocziujfalu,Jász-Nagykun-Szolnok,1793.0,rakocziujfalu,0.00015908295816934465,353511.0,0.005071977958253067,
Szajol,szajol,szajol,Jász-Nagykun-Szolnok,3722.0,szajol,0.0003302324430040718,353511.0,0.010528668131967605,
Szászberek,szászberek,szaszberek,Jász-Nagykun-Szolnok,894.0,szaszberek,7.931966793273515e-05,353511.0,0.002528917063401139,
Szolnok,szolnok,szolnok,Jász-Nagykun-Szolnok,66426.0,szolnok,0.005893611031431616,353511.0,0.1879036295900269,
Tiszasüly,tiszasüly,tiszasuly,Jász-Nagykun-Szolnok,1366.0,tiszasuly,0.00012119761341847452,353511.0,0.003864094752355655,
Tiszavárkony,tiszavárkony,tiszavarkony,Jász-Nagykun-Szolnok,1503.0,tiszavarkony,0.0001333528645446319,353511.0,0.004251635734107284,
Tószeg,tószeg,toszeg,Jász-Nagykun-Szolnok,4223.0,toszeg,0.0003746833978522825,353511.0,0.0119458800433367,
Újszász,újszász,ujszasz,Jász-Nagykun-Szolnok,5887.0,ujszasz,0.0005223209005816686,353511.0,0.0166529471501594,
Vezseny,vezseny,vezseny,Jász-Nagykun-Szolnok,583.0,vezseny,5.17263606317501e-05,353511.0,0.0016491707471620403,
Zagyvarékas,zagyvarékas,zagyvarekas,Jász-Nagykun-Szolnok,3523.0,zagyvarekas,0.0003125762753098724,353511.0,0.009965743640226189,
Nagyiván,nagyiván,nagyivan,Jász-Nagykun-Szolnok,1018.0,nagyivan,9.032150106881921e-05,353511.0,0.002879684083380715,
Tiszaderzs,tiszaderzs,tiszaderzs,Jász-Nagykun-Szolnok,1010.0,tiszaderzs,8.961170538262024e-05,353511.0,0.002857053953059452,
Tiszafüred,tiszafüred,tiszafured,Jász-Nagykun-Szolnok,10642.0,tiszafured,0.0009442057115661829,353511.0,0.030103730859860088,
Tiszaigar,tiszaigar,tiszaigar,Jász-Nagykun-Szolnok,687.0,tiszaigar,6.095370455233674e-05,353511.0,0.001943362441338459,
Tiszaörs,tiszaörs,tiszaors,Jász-Nagykun-Szolnok,1241.0,tiszaors,0.00011010705582161557,353511.0,0.003510498966085921,
Tiszaszentimre,tiszaszentimre,tiszaszentimre,Jász-Nagykun-Szolnok,1825.0,tiszaszentimre,0.00016192214091414054,353511.0,0.005162498479538119,
Fegyvernek,fegyvernek,fegyvernek,Jász-Nagykun-Szolnok,6146.0,fegyvernek,0.0005453005359223604,353511.0,0.01738559761931029,
Kengyel,kengyel,kengyel,Jász-Nagykun-Szolnok,3204.0,kengyel,0.0002842731723226884,353511.0,0.009063367193665826,
Kuncsorba,kuncsorba,kuncsorba,Jász-Nagykun-Szolnok,532.0,kuncsorba,4.7201413132231656e-05,353511.0,0.0015049036663639887,
Örményes,örményes,ormenyes,Jász-Nagykun-Szolnok,923.0,ormenyes,8.189267729520642e-05,353511.0,0.0026109512858157173,
Tiszapüspöki,tiszapüspöki,tiszapuspoki,Jász-Nagykun-Szolnok,2000.0,tiszapuspoki,0.00017744892154974306,353511.0,0.005657532580315747,
Törökszentmiklós,törökszentmiklós,torokszentmiklos,Jász-Nagykun-Szolnok,19196.0,torokszentmiklos,0.0017031547490344338,353511.0,0.05430099770587054,
Baktalórántháza,baktalórántháza,baktaloranthaza,Szabolcs-Szatmár-Bereg,3554.0,baktaloranthaza,0.0003153267335938934,524513.0,0.00677580917918145,
Laskod,laskod,laskod,Szabolcs-Szatmár-Bereg,795.0,laskod,7.053594631602287e-05,524513.0,0.0015156916987758167,
Levelek,levelek,levelek,Szabolcs-Szatmár-Bereg,2713.0,levelek,0.00024070946208222646,524513.0,0.005172417080224894,
Magy,magy,magy,Szabolcs-Szatmár-Bereg,851.0,magy,7.550451611941567e-05,524513.0,0.001622457403343673,
Nyíribrony,nyíribrony,nyiribrony,Szabolcs-Szatmár-Bereg,1065.0,nyiribrony,9.449155072523817e-05,524513.0,0.002030454917227981,
Nyírjákó,nyírjákó,nyirjako,Szabolcs-Szatmár-Bereg,819.0,nyirjako,7.266533337461978e-05,524513.0,0.001561448429304898,
Nyírkércs,nyírkércs,nyirkercs,Szabolcs-Szatmár-Bereg,692.0,nyirkercs,6.139732685621109e-05,524513.0,0.0013193190635885097,
Ófehértó,ófehértó,ofeherto,Szabolcs-Szatmár-Bereg,2386.0,ofeherto,0.00021169656340884346,524513.0,0.004548981626766162,
Petneháza,petneháza,petnehaza,Szabolcs-Szatmár-Bereg,1492.0,petnehaza,0.00013237689547610833,524513.0,0.002844543414557885,
Ramocsaháza,ramocsaháza,ramocsahaza,Szabolcs-Szatmár-Bereg,1312.0,ramocsahaza,0.00011640649253663144,524513.0,0.002501367935589776,
Rohod,rohod,rohod,Szabolcs-Szatmár-Bereg,1140.0,rohod,0.00010114588528335355,524513.0,0.00217344470013136,
Csenger,csenger,csenger,Szabolcs-Szatmár-Bereg,4394.0,csenger,0.0003898552806447855,524513.0,0.008377294747699295,
Csengersima,csengersima,csengersima,Szabolcs-Szatmár-Bereg,629.0,csengersima,5.5807685827394194e-05,524513.0,0.0011992076459496715,
Csengerújfalu,csengerújfalu,csengerujfalu,Szabolcs-Szatmár-Bereg,693.0,csengerujfalu,6.148605131698597e-05,524513.0,0.0013212255940272214,
Komlódtótfalu,komlódtótfalu,komlodtotfalu,Szabolcs-Szatmár-Bereg,88.0,komlodtotfalu,7.807752548188694e-06,524513.0,0.0001677746786066313,
Pátyod,pátyod,patyod,Szabolcs-Szatmár-Bereg,584.0,patyod,5.181508509252497e-05,524513.0,0.0011134137762076441,
Porcsalma,porcsalma,porcsalma,Szabolcs-Szatmár-Bereg,2576.0,porcsalma,0.00022855421095606905,524513.0,0.004911222410121389,
Szamosangyalos,szamosangyalos,szamosangyalos,Szabolcs-Szatmár-Bereg,485.0,szamosangyalos,4.303136347581269e-05,524513.0,0.0009246672627751839,
Szamosbecs,szamosbecs,szamosbecs,Szabolcs-Szatmár-Bereg,315.0,szamosbecs,2.794820514408453e-05,524513.0,0.0006005570881941916,
Szamostatárfalva,szamostatárfalva,szamostatarfalva,Szabolcs-Szatmár-Bereg,284.0,szamostatarfalva,2.5197746860063516e-05,524513.0,0.0005414546445941283,
Tyukod,tyukod,tyukod,Szabolcs-Szatmár-Bereg,1824.0,tyukod,0.00016183341645336567,524513.0,0.003477511520210176,
Ura,ura,ura,Szabolcs-Szatmár-Bereg,503.0,ura,4.462840376976038e-05,524513.0,0.0009589848106719948,
Botpalád,botpalád,botpalad,Szabolcs-Szatmár-Bereg,606.0,botpalad,5.3767023229572144e-05,524513.0,0.0011553574458593018,
Cégénydányád,cégénydányád,cegenydanyad,Szabolcs-Szatmár-Bereg,584.0,cegenydanyad,5.181508509252497e-05,524513.0,0.0011134137762076441,
Csaholc,csaholc,csaholc,Szabolcs-Szatmár-Bereg,488.0,csaholc,4.329753685813731e-05,524513.0,0.000930386854091319,
Császló,császló,csaszlo,Szabolcs-Szatmár-Bereg,327.0,csaszlo,2.901289867338299e-05,524513.0,0.0006234354534587322,
Csegöld,csegöld,csegold,Szabolcs-Szatmár-Bereg,639.0,csegold,5.669493043514291e-05,524513.0,0.0012182729503367887,
Darnó,darnó,darno,Szabolcs-Szatmár-Bereg,135.0,darno,1.1977802204607657e-05,524513.0,0.0002573816092260821,
Fehérgyarmat,fehérgyarmat,fehergyarmat,Szabolcs-Szatmár-Bereg,6975.0,fehergyarmat,0.0006188531139047289,524513.0,0.013298049810014242,
Fülesd,fülesd,fulesd,Szabolcs-Szatmár-Bereg,389.0,fulesd,3.4513815241425026e-05,524513.0,0.0007416403406588588,
Gacsály,gacsály,gacsaly,Szabolcs-Szatmár-Bereg,827.0,gacsaly,7.337512906081875e-05,524513.0,0.001576700672814592,
Garbolc,garbolc,garbolc,Szabolcs-Szatmár-Bereg,141.0,garbolc,1.2510148969256886e-05,524513.0,0.0002688207918583524,
Gyügye,gyügye,gyugye,Szabolcs-Szatmár-Bereg,276.0,gyugye,2.4487951173864543e-05,524513.0,0.0005262024010844345,
Hermánszeg,hermánszeg,hermanszeg,Szabolcs-Szatmár-Bereg,226.0,hermanszeg,2.0051728135120966e-05,524513.0,0.00043087587914884855,
Jánkmajtis,jánkmajtis,jankmajtis,Szabolcs-Szatmár-Bereg,1638.0,jankmajtis,0.00014533066674923955,524513.0,0.003122896858609796,
Kérsemjén,kérsemjén,kersemjen,Szabolcs-Szatmár-Bereg,289.0,kersemjen,2.564136916393787e-05,524513.0,0.0005509872967876868,
Kisar,kisar,kisar,Szabolcs-Szatmár-Bereg,936.0,kisar,8.304609528527975e-05,524513.0,0.0017845124906341692,
Kishódos,kishódos,kishodos,Szabolcs-Szatmár-Bereg,52.0,kishodos,4.613671960293319e-06,524513.0,9.91395828130094e-05,
Kisnamény,kisnamény,kisnameny,Szabolcs-Szatmár-Bereg,270.0,kisnameny,2.3955604409215314e-05,524513.0,0.0005147632184521642,
Kispalád,kispalád,kispalad,Szabolcs-Szatmár-Bereg,597.0,kispalad,5.2968503082598304e-05,524513.0,0.0011381986719108965,
Kisszekeres,kisszekeres,kisszekeres,Szabolcs-Szatmár-Bereg,504.0,kisszekeres,4.471712823053525e-05,524513.0,0.0009608913411107065,
Kölcse,kölcse,kolcse,Szabolcs-Szatmár-Bereg,1184.0,kolcse,0.00010504976155744789,524513.0,0.0022573320394346755,
Magosliget,magosliget,magosliget,Szabolcs-Szatmár-Bereg,302.0,magosliget,2.67947871540112e-05,524513.0,0.0005757721924909392,
Mánd,mánd,mand,Szabolcs-Szatmár-Bereg,270.0,mand,2.3955604409215314e-05,524513.0,0.0005147632184521642,
Méhtelek,méhtelek,mehtelek,Szabolcs-Szatmár-Bereg,647.0,mehtelek,5.740472612134188e-05,524513.0,0.0012335251938464823,
Milota,milota,milota,Szabolcs-Szatmár-Bereg,883.0,milota,7.834369886421156e-05,524513.0,0.0016834663773824482,
Nábrád,nábrád,nabrad,Szabolcs-Szatmár-Bereg,859.0,nabrad,7.621431180561464e-05,524513.0,0.0016377096468533669,
Nagyar,nagyar,nagyar,Szabolcs-Szatmár-Bereg,613.0,nagyar,5.438809445499625e-05,524513.0,0.001168703158930284,
Nagyhódos,nagyhódos,nagyhodos,Szabolcs-Szatmár-Bereg,110.0,nagyhodos,9.759690685235868e-06,524513.0,0.0002097183482582891,
Nagyszekeres,nagyszekeres,nagyszekeres,Szabolcs-Szatmár-Bereg,456.0,nagyszekeres,4.045835411334142e-05,524513.0,0.000869377880052544,
Nemesborzova,nemesborzova,nemesborzova,Szabolcs-Szatmár-Bereg,106.0,nemesborzova,9.404792842136382e-06,524513.0,0.00020209222650344224,
Olcsvaapáti,olcsvaapáti,olcsvaapati,Szabolcs-Szatmár-Bereg,261.0,olcsvaapati,2.315708426224147e-05,524513.0,0.0004976044445037587,
Panyola,panyola,panyola,Szabolcs-Szatmár-Bereg,470.0,panyola,4.170049656418962e-05,524513.0,0.000896069306194508,
Penyige,penyige,penyige,Szabolcs-Szatmár-Bereg,695.0,penyige,6.166350023853572e-05,524513.0,0.0013250386549046448,
Rozsály,rozsály,rozsaly,Szabolcs-Szatmár-Bereg,594.0,rozsaly,5.2702329700273686e-05,524513.0,0.0011324790805947612,
Sonkád,sonkád,sonkad,Szabolcs-Szatmár-Bereg,643.0,sonkad,5.7049828278242395e-05,524513.0,0.0012258990720916355,
Szamossályi,szamossályi,szamossalyi,Szabolcs-Szatmár-Bereg,606.0,szamossalyi,5.3767023229572144e-05,524513.0,0.0011553574458593018,
Szamosújlak,szamosújlak,szamosujlak,Szabolcs-Szatmár-Bereg,352.0,szamosujlak,3.1231010192754775e-05,524513.0,0.0006710987144265252,
Szatmárcseke,szatmárcseke,szatmarcseke,Szabolcs-Szatmár-Bereg,1468.0,szatmarcseke,0.0001302475084175114,524513.0,0.002798786684028804,
Tiszabecs,tiszabecs,tiszabecs,Szabolcs-Szatmár-Bereg,1088.0,tiszabecs,9.653221332306023e-05,524513.0,0.0020743051173183506,
Tiszacsécse,tiszacsécse,tiszacsecse,Szabolcs-Szatmár-Bereg,206.0,tiszacsecse,1.8277238919623534e-05,524513.0,0.00039274527037461414,
Tiszakóród,tiszakóród,tiszakorod,Szabolcs-Szatmár-Bereg,720.0,tiszakorod,6.38816117579075e-05,524513.0,0.0013727019158724378,
Tisztaberek,tisztaberek,tisztaberek,Szabolcs-Szatmár-Bereg,592.0,tisztaberek,5.252488077872394e-05,524513.0,0.0011286660197173377,
Tivadar,tivadar,tivadar,Szabolcs-Szatmár-Bereg,166.0,tivadar,1.4728260488628674e-05,524513.0,0.0003164840528261454,
Tunyogmatolcs,tunyogmatolcs,tunyogmatolcs,Szabolcs-Szatmár-Bereg,2276.0,tunyogmatolcs,0.0002019368727236076,524513.0,0.004339263278507873,
Túristvándi,túristvándi,turistvandi,Szabolcs-Szatmár-Bereg,656.0,turistvandi,5.820324626831572e-05,524513.0,0.001250683967794888,
Túrricse,túrricse,turricse,Szabolcs-Szatmár-Bereg,559.0,turricse,4.9596973573153184e-05,524513.0,0.001065750515239851,
Uszka,uszka,uszka,Szabolcs-Szatmár-Bereg,477.0,uszka,4.232156778961372e-05,524513.0,0.00090941501926549,
Vámosoroszi,vámosoroszi,vamosoroszi,Szabolcs-Szatmár-Bereg,451.0,vamosoroszi,4.001473180946706e-05,524513.0,0.0008598452278589854,
Zajta,zajta,zajta,Szabolcs-Szatmár-Bereg,373.0,zajta,3.309422386902708e-05,524513.0,0.0007111358536394713,
Zsarolyán,zsarolyán,zsarolyan,Szabolcs-Szatmár-Bereg,355.0,zsarolyan,3.149718357507939e-05,524513.0,0.0006768183057426603,
Balsa,balsa,balsa,Szabolcs-Szatmár-Bereg,646.0,balsa,5.731600166056701e-05,524513.0,0.0012316186634077706,
Buj,buj,buj,Szabolcs-Szatmár-Bereg,2217.0,buj,0.00019670212953789017,524513.0,0.004226777982623882,
Ibrány,ibrány,ibrany,Szabolcs-Szatmár-Bereg,6272.0,ibrany,0.0005564798179799942,524513.0,0.011957758911599904,
Nagyhalász,nagyhalász,nagyhalasz,Szabolcs-Szatmár-Bereg,5311.0,nagyhalasz,0.0004712156111753427,524513.0,0.01012558315999794,
Paszab,paszab,paszab,Szabolcs-Szatmár-Bereg,1190.0,paszab,0.00010558210832209712,524513.0,0.0022687712220669457,
Tiszabercel,tiszabercel,tiszabercel,Szabolcs-Szatmár-Bereg,1759.0,tiszabercel,0.00015606632650299901,524513.0,0.0033535870416939143,
Tiszatelek,tiszatelek,tiszatelek,Szabolcs-Szatmár-Bereg,1239.0,tiszatelek,0.00010992960690006583,524513.0,0.0023621912135638203,
Berkesz,berkesz,berkesz,Szabolcs-Szatmár-Bereg,777.0,berkesz,6.893890602207518e-05,524513.0,0.0014813741508790058,
Beszterec,beszterec,beszterec,Szabolcs-Szatmár-Bereg,884.0,beszterec,7.843242332498643e-05,524513.0,0.00168537290782116,
Demecser,demecser,demecser,Szabolcs-Szatmár-Bereg,3863.0,demecser,0.0003427425919733287,524513.0,0.0073649270847433715,
Gégény,gégény,gegeny,Szabolcs-Szatmár-Bereg,1738.0,gegeny,0.00015420311282672672,524513.0,0.0033135499024809683,
Kék,kék,kek,Szabolcs-Szatmár-Bereg,1889.0,kek,0.00016760050640373232,524513.0,0.0036014359987264375,
Kemecse,kemecse,kemecse,Szabolcs-Szatmár-Bereg,4666.0,kemecse,0.00041398833397555056,524513.0,0.008895871027028882,
Nyírbogdány,nyírbogdány,nyirbogdany,Szabolcs-Szatmár-Bereg,2696.0,nyirbogdany,0.00023920114624905364,524513.0,0.005140006062766795,
Nyírtét,nyírtét,nyirtet,Szabolcs-Szatmár-Bereg,917.0,nyirtet,8.13603305305572e-05,524513.0,0.0017482884122986466,
Székely,székely,szekely,Szabolcs-Szatmár-Bereg,1009.0,szekely,8.952298092184538e-05,524513.0,0.0019236892126601247,
Tiszarád,tiszarád,tiszarad,Szabolcs-Szatmár-Bereg,529.0,tiszarad,4.693523974990704e-05,524513.0,0.0010085546020784995,
Vasmegyer,vasmegyer,vasmegyer,Szabolcs-Szatmár-Bereg,1669.0,vasmegyer,0.0001480811250332606,524513.0,0.0031819993022098596,
Ajak,ajak,ajak,Szabolcs-Szatmár-Bereg,3237.0,ajak,0.00028720107952825914,524513.0,0.0061714390301098355,
Anarcs,anarcs,anarcs,Szabolcs-Szatmár-Bereg,1811.0,anarcs,0.00016067999846329235,524513.0,0.0034527266245069238,
Dombrád,dombrád,dombrad,Szabolcs-Szatmár-Bereg,3560.0,dombrad,0.00031585908035854267,524513.0,0.0067872483618137205,
Döge,döge,doge,Szabolcs-Szatmár-Bereg,2051.0,doge,0.0001819738690492615,524513.0,0.003910293929797736,
Fényeslitke,fényeslitke,fenyeslitke,Szabolcs-Szatmár-Bereg,2312.0,fenyeslitke,0.00020513095331150296,524513.0,0.004407898374301495,
Gyulaháza,gyulaháza,gyulahaza,Szabolcs-Szatmár-Bereg,1749.0,gyulahaza,0.0001551790818952503,524513.0,0.003334521737306797,
Jéke,jéke,jeke,Szabolcs-Szatmár-Bereg,677.0,jeke,6.006645994458803e-05,524513.0,0.001290721107007834,
Kékcse,kékcse,kekcse,Szabolcs-Szatmár-Bereg,1422.0,kekcse,0.00012616618322186732,524513.0,0.002711086283848065,
Kisvárda,kisvárda,kisvarda,Szabolcs-Szatmár-Bereg,14888.0,kisvarda,0.0013209297720162873,524513.0,0.028384425171540075,
Nyírkarász,nyírkarász,nyirkarasz,Szabolcs-Szatmár-Bereg,2191.0,nyirkarasz,0.00019439529355774353,524513.0,0.004177208191217377,
Nyírtass,nyírtass,nyirtass,Szabolcs-Szatmár-Bereg,1786.0,nyirtass,0.00015846188694392056,524513.0,0.0034050633635391305,
Pap,pap,pap,Szabolcs-Szatmár-Bereg,1698.0,pap,0.00015065413439573186,524513.0,0.0032372886849324992,
Pátroha,pátroha,patroha,Szabolcs-Szatmár-Bereg,2766.0,patroha,0.00024541185850329467,524513.0,0.005273463193476616,
Rétközberencs,rétközberencs,retkozberencs,Szabolcs-Szatmár-Bereg,1077.0,retkozberencs,9.555624425453663e-05,524513.0,0.0020533332824925216,
